,km_driven,selling_price,Age,Luxury_Segment,Fuel_Used_Gas,Fuel_Used_Petrol,Ownership_2nd Owner,Ownership_3rd Owner,Ownership_4th Owner,Transimission_Type_Manual
3351,13223,592299,2,0,0,1,1,0,0,1
3352,12267,1774199,3,1,0,1,0,0,0,0
3353,49566,861599,7,0,0,1,0,0,0,1
3354,34586,563399,7,0,0,1,0,0,0,1
3355,13554,1169399,1,0,0,1,0,0,0,1
3356,79766,2732599,5,1,0,0,0,0,0,0
3357,9370,1213599,1,0,0,1,0,0,0,1
3358,2213,1213499,1,0,0,0,0,0,0,1
3359,92132,661999,8,0,0,1,0,0,0,0
3360,46611,353899,5,0,0,1,0,0,0,0
3361,19360,487899,6,0,0,1,0,0,0,1
3362,27650,651699,5,0,0,0,0,0,0,1
3363,40193,917099,3,0,0,1,0,0,0,1
3364,95779,383499,10,0,0,1,0,0,0,1
3365,19738,354799,4,0,0,1,0,0,0,1
3366,72578,406199,7,0,0,1,0,0,0,0
3367,15202,522899,5,0,0,1,0,0,0,1
3368,75860,405799,7,0,0,1,0,0,0,1
3369,7212,1310699,2,0,0,1,0,0,0,1
3370,18150,914399,3,0,0,1,0,0,0,1
3371,23319,641899,5,0,0,1,0,0,0,1
3372,28267,693899,7,0,0,1,0,0,0,1
3373,6344,821699,1,0,0,1,0,0,0,0
3374,45930,534399,4,0,0,1,0,0,0,1
3375,41091,907299,3,0,0,1,0,0,0,1
3376,25018,509799,5,0,0,1,1,0,0,1
3377,44857,428499,6,0,0,1,1,0,0,1
3378,31686,1293499,2,0,0,1,0,0,0,0
3379,8153,651599,3,0,0,1,0,0,0,1
3380,17961,1596799,3,0,0,1,0,0,0,0
3381,59544,573699,5,0,1,0,0,0,0,1
3382,83356,1011199,5,0,0,0,1,0,0,1
3383,28998,646599,6,0,0,0,0,0,0,1
3384,30876,341099,5,0,0,1,0,0,0,1
3385,96034,395299,10,0,0,1,1,0,0,1
3386,16947,1421699,3,0,0,1,0,0,0,0
3387,29857,414199,8,0,0,1,0,0,0,1
3388,22955,356399,4,0,0,1,0,0,0,1
3389,32309,926599,4,0,0,1,0,0,0,0
3390,37580,239999,11,0,0,1,0,0,0,1
3391,7439,822499,2,0,0,1,0,0,0,1
3392,78933,877099,6,0,0,0,1,0,0,1
3393,21569,627399,4,0,0,1,0,0,0,1
3394,13776,872899,3,0,0,1,1,0,0,0
3395,20483,1941199,1,0,0,0,0,0,0,0
3396,35880,150999,13,0,0,1,0,0,0,1
3397,11517,590199,5,0,0,1,0,0,0,1
3398,31525,624399,5,0,0,1,0,0,0,1
3399,22505,322499,4,0,0,1,1,0,0,1
3400,46245,432499,7,0,0,0,0,0,0,1
3401,46533,658199,6,0,0,1,1,0,0,1
3402,24055,346699,4,0,0,1,0,0,0,1
3403,45293,585399,7,0,0,1,0,0,0,1
3404,7512,698499,2,0,0,1,0,0,0,1
3405,26035,680799,3,0,0,1,0,0,0,1
3406,29009,1280199,2,0,0,1,0,0,0,0
3407,84848,407799,7,0,0,1,1,0,0,1
3408,34900,419299,6,0,0,1,0,1,0,1
3409,115007,313999,9,0,0,0,0,0,0,1
3410,21925,406099,7,0,0,1,0,0,0,1
3411,80447,432399,6,0,0,1,0,0,0,1
3412,36612,446099,7,0,0,1,0,0,0,0
3413,30545,669299,4,0,0,0,0,0,0,1
3414,18191,1104299,2,0,0,0,0,0,0,0
3415,35674,357499,3,0,0,1,0,0,0,1
3416,19362,1741699,2,0,0,0,0,0,0,0
3417,6519,355599,6,0,0,1,0,0,0,0
3418,89117,616699,8,0,0,0,0,0,0,1
3419,11828,925899,1,0,0,1,0,0,0,0
3420,23941,989599,3,0,0,0,0,0,0,1
3421,57061,620799,4,0,0,0,0,0,0,1
3422,61115,586199,6,0,0,1,0,0,0,1
3423,26475,235499,11,0,0,1,0,0,0,1
3424,36243,468899,5,0,0,1,0,0,0,1
3425,103602,1122199,6,0,0,1,1,0,0,0
3426,69746,456799,3,0,0,1,0,0,0,1
3427,65694,845299,4,0,0,0,0,0,0,1
3428,28711,1230599,4,0,0,1,1,0,0,0
3429,195904,756399,5,0,0,0,0,0,0,1
3430,21304,529199,4,0,0,1,0,0,0,1
3431,9928,1477399,2,0,0,1,0,0,0,0
3432,12934,1306399,2,0,0,1,0,0,0,0
3433,31379,580999,6,0,0,0,0,0,0,1
3434,35853,486499,5,0,0,1,0,0,0,1
3435,21031,1200399,2,0,0,0,0,0,0,1
3436,54106,408499,7,0,0,1,0,0,0,1
3437,10385,612499,4,0,0,1,1,0,0,1
3438,105711,641699,8,0,0,0,0,0,0,1
3439,40743,451899,5,0,0,1,0,0,0,1
3440,33302,477499,9,0,0,0,0,0,0,1
3441,31729,337399,10,0,0,1,1,0,0,1
3442,42422,270399,12,0,0,1,1,0,0,1
3443,16529,693999,6,0,0,1,0,0,0,1
3444,36011,367999,9,0,0,1,0,0,0,1
3445,53468,862599,7,0,0,0,0,0,0,1
3446,33726,1548199,2,1,0,1,1,0,0,0
3447,39585,666599,6,0,0,0,0,0,0,1
3448,25920,677399,3,0,0,1,0,0,0,1
3449,23364,521299,5,0,0,1,0,0,0,0
3450,35255,610399,5,0,0,1,0,0,0,1
3451,16076,614599,4,0,0,1,0,0,0,1
3452,10875,540399,1,0,1,0,0,0,0,1
3453,42881,1455599,9,1,0,0,1,0,0,0
3454,53293,570099,5,0,0,1,0,0,0,0
3455,20068,451899,5,0,0,1,0,0,0,1
3456,87251,429999,6,0,0,1,0,0,0,1
3457,18462,437999,8,0,0,1,0,0,0,1
3458,32251,560399,3,0,0,1,0,0,0,1
3459,52334,593199,6,0,0,1,0,0,0,1
3460,30697,522799,5,0,0,1,0,1,0,1
3461,19544,673399,4,0,0,0,0,0,0,1
3462,44374,489199,7,0,0,1,0,0,0,0
3463,66578,442799,7,0,0,0,1,0,0,1
3464,51635,497099,7,0,0,1,1,0,0,1
3465,10325,822499,2,0,0,1,0,0,0,1
3466,7978,969299,3,0,0,1,0,0,0,0
3467,29095,519499,5,0,0,1,0,0,0,1
3468,22380,681699,3,0,0,1,0,0,0,1
3469,24111,374799,5,0,1,0,0,0,0,1
3470,20135,667799,3,0,0,1,0,0,0,1
3471,21902,345399,3,0,0,1,1,0,0,1
3472,57510,493299,7,0,0,1,0,0,0,1
3473,23604,1093299,3,0,0,1,0,0,0,1
3474,42263,566199,6,0,0,1,0,0,0,1
3475,51332,832699,4,0,0,1,0,0,0,1
3476,63907,700699,8,0,0,0,0,0,0,1
3477,45022,907899,5,0,0,0,1,0,0,1
3478,31263,412499,8,0,0,1,1,0,0,1
3479,90086,1577799,7,1,0,0,1,0,0,0
3480,12159,374099,5,0,0,1,1,0,0,0
3481,49130,447599,5,0,0,1,0,0,0,1
3482,27418,344699,5,0,0,1,0,0,0,1
3483,98363,569299,6,0,0,1,0,0,0,1
3484,58995,1083799,5,0,0,0,0,0,0,0
3485,5116,429299,1,0,0,1,0,0,0,1
3486,45605,494099,6,0,0,1,0,0,0,1
3487,4437,1095199,2,0,0,1,0,0,0,0
3488,16228,713999,6,0,0,1,0,0,0,1
3489,60651,435199,9,0,0,0,0,0,0,1
3490,22733,451899,5,0,0,1,0,0,0,1
3491,39473,1083799,4,0,0,0,0,0,0,1
3492,71903,478399,8,0,0,1,0,0,0,1
3493,28648,815999,4,0,0,1,0,0,0,1
3494,7661,961899,1,0,0,1,0,0,0,0
3495,12456,1874599,1,0,0,0,0,0,0,1
3496,24693,558999,3,0,0,1,1,0,0,1
3497,11365,1277299,2,0,0,1,0,0,0,0
3498,48118,307499,9,0,0,0,0,0,0,1
3499,30809,546399,6,0,0,1,0,0,0,1
3500,36417,892499,3,0,0,1,0,0,0,1
3501,38522,323499,4,0,0,1,0,0,0,1
3502,41202,525699,4,0,0,1,0,0,0,1
3503,11741,1138399,2,0,0,1,0,0,0,0
3504,29335,414999,8,0,0,1,1,0,0,1
3505,78882,495899,8,0,0,1,0,0,0,1
3506,20330,524799,4,0,0,1,0,0,0,1
3507,27328,693199,6,0,0,0,0,0,0,1
3508,116379,783999,7,0,0,0,1,0,0,1
3509,63088,534699,6,0,0,1,1,0,0,1
3510,31472,867899,3,0,0,1,0,0,0,1
3511,55089,566699,5,0,0,1,0,1,0,0
3512,19968,1038799,3,0,0,1,0,0,0,1
3513,8137,577099,3,0,0,1,0,0,0,1
3514,51657,636299,6,0,0,1,1,0,0,0
3515,33484,417299,8,0,0,1,1,0,0,1
3516,2775,1837899,2,1,0,1,0,0,0,1
3517,14603,1249899,2,0,0,0,0,0,0,1
3518,65368,297799,6,0,0,1,0,0,0,1
3519,39392,821399,4,0,1,0,0,0,0,1
3520,70976,554699,7,0,0,0,0,0,0,1
3521,26890,802299,5,0,0,0,0,0,0,1
3522,195015,475699,7,0,0,0,1,0,0,1
3523,24164,533699,3,0,0,1,0,0,0,1
3524,17923,389399,4,0,0,1,0,0,0,1
3525,82295,964299,8,0,0,0,0,0,0,1
3526,61754,401299,8,0,0,1,1,0,0,1
3527,22775,740399,4,0,0,1,1,0,0,1
3528,22464,692099,6,0,0,1,0,0,0,1
3529,37117,475199,5,0,0,1,0,0,0,1
3530,30319,578099,4,0,0,1,1,0,0,1
3531,23054,672999,5,0,0,1,0,0,0,1
3532,42616,898599,5,0,0,0,0,0,0,1
3533,79409,1111899,4,0,0,0,1,0,0,0
3534,23103,389899,4,0,0,1,0,0,0,1
3535,167105,497299,8,0,0,0,0,0,0,1
3536,44672,801399,3,0,0,0,0,0,0,1
3537,11114,860999,3,0,0,1,0,0,0,1
3538,16042,1183099,4,0,0,0,0,0,0,1
3539,58015,442299,7,0,0,1,0,0,0,1
3540,59831,347199,10,0,0,1,0,0,0,1
3541,3014,401899,3,0,0,1,0,0,0,1
3542,72644,507499,6,0,0,1,0,0,0,1
3543,40655,1113799,4,0,0,0,1,0,0,0
3544,78713,638699,5,0,0,1,0,0,0,0
3545,42478,544899,6,0,0,1,0,0,0,1
3546,50089,313699,9,0,0,0,0,0,0,1
3547,76882,405399,8,0,0,1,0,0,0,1
3548,38771,502099,5,0,0,1,0,0,0,1
3549,36183,499999,4,0,0,1,0,0,0,1
3550,29252,649599,2,0,0,1,1,0,0,1
3551,75057,428699,9,0,0,0,0,0,0,1
3552,26212,689199,3,0,0,1,0,0,0,1
3553,4210,401899,3,0,0,1,0,0,0,1
3554,137612,396099,8,0,0,0,1,0,0,1
3555,36637,326899,4,0,0,1,0,0,0,1
3556,78433,483799,8,0,0,0,0,0,0,1
3557,50122,834399,3,0,0,0,0,0,0,1
3558,24379,818699,4,0,0,0,0,0,0,1
3559,24501,799899,3,0,0,0,1,0,0,1
3560,51330,559799,5,0,1,0,0,0,0,1
3561,73241,326099,9,0,0,0,0,0,0,1
3562,19699,384599,4,0,0,1,0,0,0,1
3563,66530,1039599,6,0,0,0,1,0,0,1
3564,85153,792799,6,0,0,0,0,0,0,1
3565,31879,585599,4,0,0,1,0,0,0,1
3566,34777,509699,4,0,0,1,0,0,0,1
3567,25322,387299,5,0,0,1,0,0,0,0
3568,74906,1151599,6,0,0,0,0,0,0,1
3569,30594,793399,3,0,0,0,0,0,0,1
3570,53689,874299,3,0,0,0,0,0,0,1
3571,7702,931299,1,0,0,1,0,0,0,1
3572,28309,1358299,7,1,0,0,0,0,0,1
3573,18960,450899,2,0,0,1,0,0,0,1
3574,23879,803199,3,0,0,0,0,0,0,1
3575,4055,505599,1,0,0,1,0,0,0,1
3576,68298,1190399,8,1,0,0,0,0,0,1
3577,15724,813199,3,0,0,1,0,0,0,1
3578,27217,349599,5,0,0,1,0,0,0,1
3579,53954,856099,3,0,0,0,0,0,0,1
3580,14723,821399,4,0,0,1,0,0,0,1
3581,63337,594999,5,0,0,1,1,0,0,0
3582,67255,618499,5,0,0,0,1,0,0,1
3583,17557,1106099,2,0,0,1,0,0,0,0
3584,6879,445499,2,0,0,1,0,0,0,1
3585,38501,668299,3,0,0,1,0,0,0,1
3586,23315,538399,4,0,0,1,0,1,0,1
3587,24937,790799,4,0,0,0,1,0,0,1
3588,48022,404499,7,0,0,0,0,0,0,1
3589,70395,498399,5,0,0,1,0,0,0,1
3590,18853,551799,6,0,0,1,1,0,0,1
3591,7166,415699,3,0,0,1,0,0,0,1
3592,8513,381899,2,0,0,1,0,0,0,1
3593,80062,417599,8,0,0,0,1,0,0,1
3594,35941,663099,6,0,0,0,0,0,0,1
3595,87555,492399,6,0,0,1,0,0,0,1
3596,86299,474099,8,0,0,0,0,0,0,1
3597,47808,350499,5,0,0,1,0,0,0,1
3598,66221,757999,3,0,0,0,0,0,0,1
3599,50045,544799,5,0,0,1,0,0,0,1
3600,48434,531999,5,0,0,1,1,0,0,1
3601,37831,856899,5,0,0,0,0,0,0,1
3602,90438,613699,5,0,0,1,0,0,0,0
3603,35785,1058299,3,0,0,0,0,0,0,1
3604,40129,922299,5,0,0,0,0,0,0,1
3605,36944,623499,3,0,0,1,0,0,0,1
3606,58072,537099,7,0,0,0,0,0,0,1
3607,63205,634899,5,0,0,1,0,0,0,1
3608,85928,794399,5,0,0,0,0,0,0,1
3609,22037,757399,5,0,0,0,0,0,0,1
3610,64101,536499,5,0,0,1,0,0,0,1
3611,67786,437899,8,0,0,0,0,0,0,1
3612,14667,383999,4,0,0,1,0,0,0,1
3613,72192,645199,5,0,0,1,0,0,0,0
3614,37721,808499,3,0,0,0,0,0,0,1
3615,4642,445199,1,0,0,1,0,0,0,1
3616,28444,726399,5,0,0,0,1,0,0,1
3617,30704,875299,3,0,0,0,0,0,0,1
3618,44628,556499,5,0,0,1,0,0,0,1
3619,8433,779999,5,0,0,0,1,0,0,1
3620,64347,650599,8,0,0,0,0,0,0,1
3621,39430,524999,5,0,0,1,1,0,0,1
3622,22607,311099,5,0,0,1,1,0,0,1
3623,29117,740899,4,0,0,1,0,0,0,0
3624,20047,311099,5,0,0,1,0,0,0,1
3625,59411,652499,5,0,0,0,0,0,0,1
3626,36642,735999,6,0,0,0,0,0,0,1
3627,32976,1976899,8,0,0,0,0,0,0,0
3628,72728,640199,5,0,0,0,0,0,0,1
3629,13665,436999,2,0,0,1,0,0,0,1
3630,48513,503599,8,0,0,0,0,0,0,1
3631,60628,659199,4,0,0,0,0,0,0,1
3632,83316,399999,9,0,0,0,0,0,0,1
3633,40785,803199,3,0,0,0,0,0,0,1
3634,51197,599399,5,0,0,0,1,0,0,1
3635,15523,455499,2,0,0,1,0,0,0,1
3636,35879,832799,4,0,0,0,0,0,0,1
3637,53046,831199,4,0,0,0,0,0,0,1
3638,16964,508599,7,0,0,0,0,0,0,1
3639,50601,757899,3,0,0,0,0,0,0,1
3640,72470,483799,8,0,0,0,0,0,0,1
3641,53904,625899,7,0,0,0,0,0,0,1
3642,38538,871799,5,0,0,0,1,0,0,1
3643,20960,797899,3,0,0,0,0,0,0,1
3644,40758,324499,5,0,0,1,0,0,0,1
3645,52410,615699,4,0,0,0,0,1,0,1
3646,39101,463499,8,0,0,0,0,0,0,1
3647,13274,424299,3,0,0,1,0,0,0,1
3648,141436,465099,7,0,0,0,0,1,0,1
3649,26769,729799,6,0,0,0,0,0,0,1
3650,11396,456099,2,0,0,1,0,0,0,1
3651,39292,1901999,7,1,0,0,1,0,0,0
3652,73886,397599,7,0,0,0,0,0,0,1
3653,29974,306299,9,0,0,0,0,0,0,1
3654,18150,377599,4,0,0,1,0,0,0,1
3655,30950,642399,6,0,0,0,1,0,0,1
3656,38083,398199,3,0,0,1,0,0,0,1
3657,83338,509699,7,0,0,0,0,0,0,1
3658,77362,582899,6,0,0,0,0,0,0,1
3659,53672,428399,7,0,0,0,1,0,0,1
3660,39162,556699,3,0,0,1,0,0,0,1
3661,31295,695199,6,0,0,0,0,0,0,1
3662,35325,528099,5,0,0,1,1,0,0,1
3663,46911,629299,7,0,0,0,0,0,0,1
3664,78468,354299,9,0,0,0,0,0,0,1
3665,55470,883499,4,0,0,0,0,0,0,0
3666,44837,473399,8,0,0,0,0,0,0,1
3667,52027,371599,3,0,0,1,0,0,0,1
3668,40453,834199,4,0,0,0,0,0,0,1
3669,43335,345199,4,0,0,1,0,0,0,1
3670,55051,679499,4,0,0,0,1,0,0,1
3671,42240,726199,5,0,0,0,0,0,0,1
3672,27613,696999,6,0,0,0,0,0,0,1
3673,32303,858399,4,0,0,0,0,0,0,1
3674,57654,732499,4,0,0,0,0,1,0,1
3675,67285,601199,6,0,0,0,0,0,0,1
3676,73060,447899,8,0,0,0,0,0,0,1
3677,50837,357199,9,0,0,0,1,0,0,1
3678,12404,414699,3,0,0,1,0,0,0,1
3679,79063,775199,4,0,0,0,0,0,0,1
3680,26369,515099,1,0,1,0,0,0,0,1
3681,46300,524099,5,0,0,1,0,0,0,1
3682,44694,1283299,8,1,0,0,0,0,0,0
3683,5633,410799,3,0,0,1,0,0,0,1
3684,68107,682199,5,0,0,0,0,0,0,1
3685,46366,746699,4,0,0,0,1,0,0,1
3686,39431,201399,13,0,0,1,0,0,0,1
3687,47134,387699,8,0,0,0,0,0,0,1
3688,118048,719299,7,0,0,0,0,0,0,1
3689,39171,749299,4,0,0,0,0,0,0,1
3690,76733,564599,7,0,0,0,0,0,0,1
3691,77777,549499,6,0,0,0,0,0,0,1
3692,93680,469599,7,0,0,0,1,0,0,1
3693,59717,448499,8,0,0,0,0,0,0,1
3694,67443,557299,6,0,0,0,0,0,0,1
3695,53544,673899,5,0,0,0,0,0,0,1
3696,52655,782399,4,0,0,0,0,0,0,1
3697,90345,680599,4,0,0,0,0,0,0,1
3698,45710,505399,7,0,0,0,0,0,0,1
3699,75956,616399,6,0,0,0,1,0,0,1
3700,35008,319499,4,0,0,1,0,0,0,1
3701,70806,397699,9,0,0,0,0,0,0,1
3702,39714,907099,4,0,0,0,0,0,0,1
3703,87758,1022099,6,0,0,0,1,0,0,1
3704,50839,391399,8,0,0,0,0,0,0,1
3705,36225,548799,8,0,0,0,0,0,0,1
3706,41648,532299,7,0,0,0,0,0,0,1
3707,66021,498899,7,0,0,0,0,0,1,1
3708,37191,696099,6,0,0,0,0,0,0,1
3709,66181,624899,6,0,0,0,1,0,0,1
3710,32690,777999,3,0,0,0,0,0,0,1
3711,82138,1828399,7,1,0,0,1,0,0,0
3712,79409,597699,6,0,0,0,1,0,0,1
3713,57582,699699,6,0,0,0,0,0,0,1
3714,119092,297199,9,0,0,0,0,0,0,1
3715,32925,327599,9,0,0,0,0,0,0,1
3716,46960,785199,5,0,0,0,0,0,0,1
3717,73865,599699,6,0,0,0,0,0,0,1
3718,38144,692399,6,0,0,0,0,0,0,1
3719,67111,680299,5,0,0,0,1,0,0,1
3720,82670,1505599,9,1,0,0,1,0,0,0
3721,53334,1245499,9,1,0,0,0,0,0,0
3722,23952,343099,9,0,0,0,0,0,0,1
3723,55327,738799,5,0,0,0,0,0,0,1
3724,95302,378899,7,0,0,0,0,0,0,1
3725,97106,387899,9,0,0,0,0,0,0,1
3726,54894,298299,8,0,0,0,0,0,0,1
3727,24700,386199,9,0,0,0,0,0,0,1
3728,59082,731799,5,0,0,0,0,0,0,1
3729,84717,414499,8,0,0,0,0,0,0,1
3730,76165,521399,7,0,0,0,1,0,0,1
3731,122636,498999,7,0,0,0,0,0,0,1
3732,75539,538499,5,0,0,0,1,0,0,1
3733,44409,706099,6,0,0,0,0,0,0,1
3734,32482,397199,9,0,0,1,0,0,0,1
3735,41765,491899,5,0,0,0,1,0,0,1
3736,108210,610899,5,0,0,0,0,0,0,1
3737,80189,351699,8,0,0,0,0,0,0,1
3738,75620,1226199,9,1,0,0,0,0,0,0
3739,63927,506599,6,0,0,0,0,0,0,1
3740,49273,528899,9,0,0,0,0,0,0,1
3741,53567,611799,5,0,0,0,0,0,0,1
3742,43375,754799,4,0,0,0,1,0,0,1
3743,62859,651699,6,0,0,0,0,0,0,1
3744,27955,879499,3,0,0,0,1,0,0,0
3745,65090,470599,8,0,0,0,0,0,0,1
3746,66837,699199,4,0,0,0,0,0,0,1
3747,42160,696999,6,0,0,0,0,0,0,1
3748,47065,568099,5,0,0,0,0,0,0,1
3749,91458,822599,5,0,0,0,1,0,0,1
3750,161023,465899,9,0,0,0,0,0,0,1
3751,197865,1150199,9,1,0,0,0,0,0,0
3752,46790,390899,7,0,0,0,0,0,0,1
3753,102593,389799,8,0,0,0,0,0,0,1
3754,35898,770499,4,0,0,0,0,0,0,1
3755,72145,707399,6,0,0,0,0,0,0,1
3756,33608,371999,3,0,0,1,0,0,0,1
3757,65905,643799,6,0,0,0,0,0,0,1
3758,57235,651199,6,0,0,0,0,0,0,1
3759,44809,203099,13,0,0,1,0,0,0,1
3760,43454,693899,5,0,0,0,0,0,0,1
3761,39381,390799,8,0,0,0,0,0,0,1
3762,96675,777099,5,0,0,0,1,0,0,1
3763,117699,1143599,9,1,0,0,1,0,0,1
3764,79521,466199,7,0,0,0,0,0,0,1
3765,25744,470199,8,0,0,0,0,0,0,1
3766,44171,388299,7,0,0,0,0,0,0,1
3767,57003,495599,7,0,0,0,0,0,0,1
3768,55639,541199,6,0,0,0,0,0,0,1
3769,77604,1168899,9,1,0,0,0,0,0,1
3770,86466,573799,6,0,0,0,0,0,0,1
3771,100433,1181199,9,1,0,0,0,0,0,1
3772,77213,386799,7,0,0,0,0,0,0,1
3773,66066,681599,5,0,0,0,0,0,0,1
3774,38501,446399,8,0,0,0,0,0,0,1
3775,60014,603099,6,0,0,0,0,0,0,1
3776,81987,686299,5,0,0,0,0,0,0,1
3777,62296,679699,5,0,0,0,0,0,0,1
3778,51966,461299,5,0,0,0,1,0,0,1
3779,82799,749099,5,0,0,0,0,0,0,1
3780,70807,390299,9,0,0,0,0,0,0,1
3781,69864,432499,7,0,0,0,0,0,0,1
3782,49562,389999,7,0,0,0,0,0,0,1
3783,50070,503899,8,0,0,0,0,0,0,1
3784,45298,399099,7,0,0,0,0,0,0,1
3785,64017,597699,9,0,0,0,0,0,0,1
3786,28321,457399,7,0,0,0,0,0,0,1
3787,81167,424699,9,0,0,0,1,0,0,1
3788,93758,788399,8,0,0,0,0,0,0,1
3789,85698,631299,5,0,0,0,0,0,0,1
3790,77849,493299,7,0,0,0,0,0,0,1
3791,72539,658799,6,0,0,0,0,0,0,1
3792,53692,488699,7,0,0,0,1,0,0,1
3793,151830,613199,6,0,0,0,0,0,0,1
3794,70240,480499,7,0,0,0,0,0,0,1
3795,73665,578799,6,0,0,0,1,0,0,1
3796,56499,518099,5,0,0,0,0,0,0,1
3797,61862,405799,7,0,0,0,1,0,0,1
3798,89391,430399,8,0,0,0,0,0,0,1
3799,76136,442699,9,0,0,0,0,0,0,1
3800,38371,351499,8,0,0,0,0,0,0,1
3801,84028,626199,5,0,0,0,0,0,0,1
3802,95490,475099,8,0,0,0,1,0,0,1
3803,39364,490199,6,0,0,0,0,0,0,1
3804,51904,482099,8,0,0,0,0,0,0,1
3805,56690,439099,7,0,0,0,0,0,0,1
3806,45784,393399,8,0,0,0,0,0,0,1
3807,78344,431299,8,0,0,0,0,0,0,1
3808,79688,501899,6,0,0,0,1,0,0,1
3809,54880,649099,6,0,0,0,0,0,0,1
3810,85155,634499,5,0,0,0,0,0,0,1
3811,63631,462899,7,0,0,0,0,0,0,1
3812,63661,369899,8,0,0,0,0,0,0,1
3813,82101,370199,9,0,0,0,1,0,0,1
3814,50020,458599,7,0,0,0,0,0,0,1
3815,131211,295899,9,0,0,0,0,0,0,1
3816,35977,386299,8,0,0,0,0,0,0,1
3817,42154,369099,8,0,0,0,0,0,0,1
3818,33489,380399,8,0,0,0,0,0,0,1
3819,45699,329499,9,0,0,0,0,0,0,1
3820,47583,335699,9,0,0,0,0,0,0,1
3821,123138,372899,7,0,0,0,0,0,0,1
3822,51483,457699,7,0,0,0,0,0,0,1
3823,75826,392799,7,0,0,0,0,0,0,1
3824,44096,347199,9,0,0,0,0,0,0,1
3825,47127,464499,7,0,0,0,1,0,0,1
3826,30766,440299,7,0,0,0,0,0,0,1
3827,86812,436699,7,0,0,0,0,0,0,1
3828,85734,464699,7,0,0,0,1,0,0,1
3829,109227,304299,10,0,0,0,0,0,0,1
3830,107106,335799,8,0,0,0,0,0,0,1
3831,68967,327499,9,0,0,0,0,0,0,1
3832,89716,454499,8,0,0,0,0,0,0,1
3833,84962,413099,7,0,0,0,0,0,0,1
3834,67242,329799,9,0,0,0,0,0,0,1
3835,65741,440199,7,0,0,0,0,0,0,1
3836,69784,369299,8,0,0,0,0,0,0,1
3837,83576,446799,7,0,0,0,0,0,0,1
3838,106422,426699,6,0,0,0,0,0,0,1
3839,76369,394599,7,0,0,0,0,0,0,1
3840,65801,315099,9,0,0,0,0,0,0,1
3841,39465,416099,8,0,0,0,0,0,0,1
3842,73782,506599,7,0,0,0,0,0,0,1
3843,53340,410099,7,0,0,0,0,0,0,1
3844,50331,303099,9,0,0,0,1,0,0,1
3845,66981,315099,9,0,0,0,0,0,0,1
3846,92528,384599,7,0,0,0,0,0,0,1
3847,92143,393499,8,0,0,0,0,0,0,1
3848,92507,427299,7,0,0,0,0,0,0,1
3849,68478,352399,8,0,0,0,0,0,0,1
3850,102988,397399,8,0,0,0,0,0,0,1
3851,238600,698699,8,0,0,0,0,0,0,1
3852,40458,359499,9,0,0,0,0,0,0,1
3853,70007,989999,8,0,0,0,0,0,0,1
3854,64646,349399,8,0,0,0,0,0,0,1
3855,104600,417699,7,0,0,0,0,0,0,1
3856,144580,309599,9,0,0,0,1,0,0,1
3857,47397,418499,7,0,0,0,0,0,0,1
3858,59025,343199,8,0,0,0,0,0,0,1
3859,54354,404999,8,0,0,0,0,0,0,1
3860,74369,837399,7,0,0,0,0,1,0,1
3861,65552,660299,6,0,0,0,0,0,0,1
3862,97705,488699,5,0,0,0,0,0,0,1
3863,102161,613399,6,0,0,0,0,0,0,1
3864,113124,595099,5,0,0,0,0,0,0,1
3865,56671,367399,10,0,0,1,1,0,0,1
3866,46556,395599,7,0,0,0,0,0,0,1
3867,90318,685599,6,0,0,0,0,0,0,1
3868,76094,456699,7,0,0,0,0,0,0,1
3869,71940,351899,8,0,0,0,0,0,0,1
3870,50969,448399,8,0,0,0,1,0,0,1
3871,77659,365499,9,0,0,0,0,0,0,1
3872,97684,486599,5,0,0,0,0,0,0,1
3873,89564,333699,8,0,0,0,0,0,0,1
3874,82438,330599,8,0,0,0,1,0,0,1
3875,76915,439299,8,0,0,0,0,0,0,1
3876,61990,374699,8,0,0,0,0,0,0,1
3877,35681,1526399,7,1,0,0,1,0,0,0
3878,103732,333399,9,0,0,0,1,0,0,1
3879,64844,330599,9,0,0,0,0,0,0,1
3880,121393,614599,9,0,0,0,1,0,0,1
3881,122581,308899,9,0,0,0,0,0,0,1
3882,49192,415099,8,0,0,0,1,0,0,1
3883,83615,366399,9,0,0,0,1,0,0,1
3884,82898,312499,9,0,0,0,0,0,0,1
3885,54963,377499,8,0,0,0,0,0,0,1
3886,104680,408499,7,0,0,0,0,0,0,1
3887,59099,315899,9,0,0,0,0,0,0,1
3888,84262,947799,8,0,0,0,0,0,0,1
3889,73018,451799,7,0,0,0,0,0,0,1
3890,68431,325299,9,0,0,0,0,0,0,1
3891,55011,365399,8,0,0,0,0,0,0,1
3892,8118,680399,2,0,0,1,0,0,0,1
3893,16049,1015899,1,0,0,1,0,0,0,0
3894,115474,369299,9,0,0,1,1,0,0,1
3895,6871,1072099,1,0,0,1,0,0,0,0
3896,18723,565799,4,0,0,1,1,0,0,0
3897,7736,1101499,2,0,0,1,0,0,0,1
3898,35472,517099,6,0,0,1,0,0,0,1
3899,82015,681499,4,0,0,0,0,0,0,0
3900,53508,439999,6,0,0,0,0,0,0,1
3901,9981,673599,3,0,0,1,0,0,0,1
3902,48135,387399,9,0,0,0,0,0,0,1
3903,22989,687799,4,0,0,1,0,0,0,0
